,Price Score,Market Capitalization Score,Price to Earnings Ratio (TTM) Score,Basic EPS (TTM) Score,Number of Employees Score,Free Cash Flow (Annual YoY Growth) Score,Free Cash Flow Margin (FY) Score,Free Cash Flow (Quarterly YoY Growth) Score,3-Month Performance Score,Basic EPS (FY) Score,EPS Diluted (TTM) Score,EBITDA (TTM) Score,Gross Profit (MRQ) Score,Gross Profit (FY) Score,Total Revenue (FY) Score,EPS Diluted (FY) Score,Last Year Revenue (FY) Score,Net Income (FY) Score,Current Ratio (MRQ) Score,Debt to Equity Ratio (MRQ) Score,Net Debt (MRQ) Score,Quick Ratio (MRQ) Score,Total Assets (MRQ) Score,Total Debt (MRQ) Score,Total Current Assets (MRQ) Score,Dividend Yield Forward Score,Dividends Paid (FY) Score,Dividends per Share (FY) Score,Gross Margin (TTM) Score,Operating Margin (TTM) Score,Pretax Margin (TTM) Score,Net Margin (TTM) Score,6-Month Performance Score,YTD Performance Score,Yearly Performance Score,1-Year Beta Score,Volatility Score,Price to Revenue Ratio (TTM) Score,Enterprise Value/EBITDA (TTM) Score,Enterprise Value (MRQ) Score,Total Shares Outstanding Score,Aggregated Score,Ticker,Sector,Description
407,0.0226251495924311,0.0130422840687662,0.8924783492262842,0.1747252493712844,0.0405302957603209,0.107725231127128,0.4457866358752257,1.0,0.5543521966633655,0.1322970202602738,0.1713261175300507,0.1551143878670249,0.145026234811425,0.1181851394738295,0.0999749320744553,0.1299764801487767,0.0999749320744553,0.1343438620269688,0.8192071423224392,0.4841523526169883,0.8824965679417536,0.8272253433025307,0.058974850644229,0.8855489970788404,0.1259664456729023,0.252565797192415,0.9301637852593266,0.0962406015037594,0.2893871513382835,0.4690520989574013,0.5085107708707313,0.524711365059219,0.4041618499409438,0.5962377265635926,0.3467759126664551,0.0729540650539112,0.0236540131672039,0.9471301877216746,0.0375307863895003,0.0181219381156512,0.1897484773461052,0.31345357338249924,FOX,Consumer Services,Fox Corporation
142,0.009483595637546,0.1793439165115064,0.942478583581205,0.1870303859967545,0.0228297794752701,0.4064094179574384,0.5245395451299989,0.2832310634761342,0.3246791824967402,0.1313433079145897,0.1836377905034227,0.4395539563547028,0.1675871863657882,0.190633359402267,0.3216931280448857,0.1289020683404049,0.3216931280448857,0.4025340162215475,0.0958693755089707,0.4232022437362492,0.4034667601229171,0.0747229744860913,0.202650129340378,0.5460511767371157,0.1713523309608229,1.0,0.1059144676979072,0.3609022556390978,5.032726169140744e-06,0.3386307579224015,0.4790142300473841,0.5462928026211358,0.3235542533727026,0.4548628604563631,0.5723970595076381,0.04363404276808,0.7486311355958992,0.9618588863346884,0.1118335398459083,0.2357584604485096,0.8283473796000065,0.31155732109134016,EPD,Industrial Services,Enterprise Products Partners L.P.
153,0.477566780319281,0.1635513806733593,0.8112288017933117,0.495589377590808,0.7717741780703608,0.0880271444391459,0.3255927818516934,0.1885943765269709,0.1032660342019094,0.4629458299539039,0.4935081080661077,0.2006630421113313,0.3235653453921414,0.3212460116925547,0.2626625225722419,0.4448885346585715,0.2626625225722419,0.2286635204844592,0.1945995866524712,0.1923604118553042,0.6385398128552134,0.0,0.0795289297965159,0.7504421945965505,0.1175807761740768,0.1125220669483756,0.9107852593266604,0.3368421052631579,0.2781266036952031,0.2832509569083267,0.4609355965586725,0.4990227135118014,0.2479390431968433,0.0397871021521172,0.6377002039908966,0.2435700603903264,0.2310449245684739,0.9298220423530108,0.3010299996689229,0.2102734470102038,0.0649447304061277,0.3109597090824481,DG,Retail Trade,Dollar General Corporation
287,0.0332603247002506,0.0623280473241285,,0.0907811454544056,,0.1508655183934418,0.6844148903236835,,1.0,0.0411237502903931,0.0866673400725724,0.0319675810612624,0.0048524538425122,0.0033991374404351,0.002706849015777,0.0431640060323339,0.002706849015777,0.0326974479007349,0.91206370049373,0.5327716944040636,0.882789518938394,0.971433564619634,0.0371723760992737,0.9503743074037246,0.0035280639858526,,0.9233393994539448,,0.4925548225372742,0.0,0.2179407121196597,0.1984421310560731,0.9740996943127692,0.2880174897178789,0.904574876765102,0.561440425487604,0.7737173988842942,1.0,1.0,,0.2911255994163396,0.31094018741853025,MBLY,Technology Services,Mobileye Global Inc.
437,0.0612143518413981,0.0077727763755262,0.0,0.4952279142024348,0.049766808053279,0.3890595963880144,0.3658717905536546,1.0,0.0532205128464253,0.2212938697489779,0.4911732025889866,0.3251998315548718,0.1530396875493135,0.0761751337464194,0.0869849623865005,0.2143314814380709,0.0869849623865005,0.1679574703036755,0.224198164057432,0.5245595357529117,0.8662084925285503,0.0731350040595852,0.0621395346194212,0.9373381106947845,0.0979787754758325,0.2600169317230354,0.976410373066424,0.0551378446115288,0.2906391690972348,0.68962589379358,0.7523785060806927,0.7557998995564412,0.2218106832847455,0.6102694094019804,0.7558289374560041,0.2989180313789367,0.3824223678126676,0.9698432623524198,0.0,0.0244895960564076,0.1106653137614435,0.3108658423053573,MOS,Process Industries,Mosaic Company (The)
89,0.9510240025289588,0.3278859608990802,1.0,0.1597091373330154,,0.2001779896314829,0.8181392473054655,0.4780635554432351,0.373999161663931,0.1114253923874191,0.1559957730829299,0.0446763315236171,0.1556286492030929,0.1558472879573641,0.0459049666963485,0.1098947467122998,0.0459049666963485,0.0648420404021995,0.1453799554734542,0.5141772483792688,0.9703635574965674,,0.0304845770909257,0.970121903130079,0.0871945838691511,,,,0.9480427066253272,0.2086822602006035,0.4153660190474455,0.4614132589337563,0.313697552880479,0.649683959695385,0.2713757074772389,0.9213868230139726,0.7238677889511306,0.0810734329010395,1.0,0.2168314909380036,0.05666343301721,0.3108560303480401,NOW,Technology Services,"ServiceNow, Inc."
256,0.4545803508930386,0.078771815056375,0.6068027701276556,0.3103739992463104,0.0288227165422336,0.0318758831950046,0.3414951191109906,0.322589952027986,0.2694224297426599,0.2630126713319775,0.3075237569833487,0.0701034378992573,0.0381578428278365,0.0378231445278199,0.0164403068425938,0.2544793205029028,0.0164403068425938,0.1007331759859442,0.7073788978564779,0.503429818989613,0.901991284964182,0.4317048786367014,0.0098064270903692,0.9746457108129298,0.0177237583793712,0.080585420583249,0.9441899454049136,0.3368421052631579,0.6278454796285526,0.6591237984397507,0.7576702078001755,0.7813855223532891,0.2540903995248394,0.446265644521955,0.4777352385593493,0.3539274169722859,0.3177167312195093,0.3836410775273782,0.5544531257579556,0.0647791745123841,0.0349615452529393,0.31003698884920394,RMD,Health Technology,ResMed Inc.
293,0.0633142908754262,0.0594646799604543,0.7694885265580297,0.1706607089296838,,0.208457350794095,0.4399193745880014,0.6448926791220124,0.3239439437046369,0.1227272912531535,0.1671885562436382,0.0893145860545699,0.0625986271106201,0.0771102604707119,0.0437804164145872,0.1212249076005844,0.0437804164145872,0.1250164016475538,0.9143172778839984,0.5413042329269611,0.92250451936418,0.4229275565838704,0.0031638878086435,0.9922339525655636,0.0317525758726739,0.5123369408313001,0.8381938125568699,0.2486215538847118,0.4631382789760853,0.5185708997385228,0.6610877988778332,0.6697484072145492,0.3263981575760715,0.3711738861339416,0.3511413875375359,0.3236928941705007,0.2295723531471357,0.7319588745677353,0.308674818807234,0.0487028584949302,0.2015069419173071,0.30969112672325094,FAST,Distribution Services,Fastenal Company
34,0.1996522681599566,0.7742817905166239,0.7521690279831434,,,,,,0.5193417655349373,,0.2457361751062556,,0.6592433328073222,0.7667324779505313,0.3384565047385707,0.2009384498777124,0.3384565047385707,0.5867375373300129,0.3600438144279224,0.5121986987786016,0.8137263214804322,,0.2162630162107783,0.750810702980387,0.4128080477051795,0.3116682861575987,,0.3849624060150376,0.6621177378412704,0.4928953622618394,0.635092291168263,0.6745792501006439,0.3910270433859151,0.2209187073062183,0.3600417526563523,0.1995689906999229,0.0,0.7100040612015084,,,0.6593971802133505,0.30874216838400137,ABT,Health Technology,Abbott Laboratories
308,0.3898209406823673,0.050519698635406,0.7831097936667516,0.3943257938735801,0.0563643168339635,0.0805926119798562,0.2866142928176161,0.4342404092594346,0.5467327850337615,0.3364444462558639,0.3893503446025221,0.1044961243975843,0.1199009783809373,0.0884442534486493,0.1549914633496555,0.322288379943271,0.1549914633496555,0.117252732254696,0.2088221149257242,1.0,0.815101360220913,0.2230171243448796,0.0310359614536121,0.8992269519887546,0.0978998282459153,0.1748766327909592,0.9465878070973612,0.3408521303258146,0.0990708377775911,0.2481288952572755,0.4208568632212337,0.4592730185450054,0.5082802848711405,0.5187076818604429,0.555920559633769,0.4020620844329267,0.0714777721879616,0.9564316820561588,0.279285147618328,0.0492497045764202,0.0304569887794775,0.30857530454544235,CDW,Technology Services,CDW Corporation
264,0.0515275362973333,0.0740762959827133,0.9123815269474372,0.2222961384943127,1.0,0.1493497675458523,0.2815212334207523,0.2781444432198876,0.13607399003477,0.1353130336611549,0.2178882508799602,0.4126389902592354,0.7843764794066594,0.8582849191020586,1.0,0.1323089305109512,1.0,0.168620896782821,0.068476526613174,0.2862512711217477,0.6009340412958006,0.0,0.1450326489948811,0.6914287393240044,0.2120715577691969,0.4093757228894832,0.8660145586897179,0.162406015037594,0.1096980760618195,0.1710883964712475,0.3590804050131329,0.40708524517967,0.2862403509976784,0.2218136765044443,0.4879173678015165,0.17740282340027,0.2631385655841777,0.0,0.0157469625762456,0.1309722046731541,0.2574568341040056,0.3084144348546606,KR,Retail Trade,Kroger Company (The)
278,0.1036195723349967,0.067173795415296,0.8571415371845819,0.2367277565428718,0.003329942613669,1.0,0.436519666532152,0.4382338281157713,0.5612689520270067,0.1823506156335461,0.2338130055400585,0.1902203899290935,0.0715192026984377,0.0708090488260512,0.1264763826545511,0.17825077943693,0.1264763826545511,0.1576195482130476,0.045370635683656,0.2640219647884753,0.6795215333904723,0.0415253853627184,0.0652668861890378,0.79032089456454,0.025445955357973,1.0,0.6206935850773431,0.7498746867167921,0.0263490656974846,0.3644485563054859,0.4726156107031332,0.5057771849621981,0.6070610552498932,0.3270412766596848,0.6416905175112927,0.4317508955708293,0.1013210308956216,0.9427181545179651,0.1616028613469797,0.0799751265501819,0.1523056715838866,0.3080414525403091,OKE,Industrial Services,"ONEOK, Inc."
403,0.2126357621875494,0.0144522769455096,0.5863813858450185,0.2093026832888553,0.0606826862176842,0.4829326623257658,0.9330032474769928,0.4401551530913351,0.7289800644113216,0.0,0.1997218315604627,0.1082200838353905,0.3334040160959444,0.1749997115889226,0.0567768143938635,0.0,0.0567768143938635,0.0401215061197532,0.0891145811763416,0.3255551951913411,0.9303574370178702,0.1397449632549211,0.057273239785429,0.9033171940166486,0.139562913047521,,0.9847588717015467,0.0,0.951900033844605,0.322240471797331,0.4443661386915686,0.4701810215459517,0.5868756033444784,1.0,0.0714611308390051,0.6924710124774482,0.3165495023595067,0.9155558240272984,0.1057399680107172,0.0112865333074463,0.0385523048502981,0.30787030401343807,EXPE,Consumer Services,"Expedia Group, Inc."
272,0.2101068033508704,0.0724178173511775,0.986859923097312,0.693890499665454,,,,,0.4768645653073076,0.6778897687858915,0.6954987995244718,,,,0.1130082927288303,0.6535666565085914,0.1130082927288303,0.3860510273884914,0.2893880007870185,0.3758500090251762,0.7807693343583932,,0.3999339556431262,0.6926194714077392,0.2045277113548923,0.3517615375452413,,0.4611528822055138,,0.8314649581634439,0.9242093960883336,0.9039940724403182,0.5854345526602214,0.7787701630304967,0.49199568703206,0.5008107272770501,0.3933419754386038,,,,0.0843626617712825,0.30751688195024596,DFS,Finance,Discover Financial Services
301,0.4424774764603608,0.0520232286962905,0.6398436222490321,0.3211871380559422,0.0506064909890025,0.2859230243057045,0.5711466948203838,0.3479880326071397,0.8776869065702686,0.2943466051508618,0.3172985027078687,0.0926050687324198,0.0370172202935142,0.0529062244316349,0.0272540829633831,0.2826210959781836,0.0272540829633831,0.0979501808852714,0.038309822031019,0.3550662643720232,0.8295932798359651,0.0830427072969869,0.0242682335682269,0.913676563145141,0.0,0.0657423076344067,0.956778889899909,0.3127819548872181,0.5101351610347705,0.5422260960598911,0.6166911949351204,0.6349245361494587,0.459468105094858,0.5680847699378709,0.423023211331066,0.5564860854546987,0.3587992841191313,0.6519076777873835,0.3351170770613104,0.0457015398322754,0.0253931758589719,0.3072638690941649,EFX,Commercial Services,"Equifax, Inc."
167,0.1318671393411159,0.1445023642212114,,0.062225537772924,0.030554862483926,0.5353286033635817,0.3015803084454705,0.2117457287783455,0.9131080879935748,0.0603080409362683,0.0578209620898375,0.0261828336996458,0.1564581032034085,0.1121987859612863,0.1296029508814179,0.0603311532541003,0.1296029508814179,0.0523067550374303,0.3607045872075151,0.5342559599899135,0.9442874949308034,0.4386894887842399,0.0798841574549546,0.927201161041102,0.2146287638091863,,1.0,0.0,0.2811579869450386,0.1074870328697474,0.2753173585766365,0.3212685276540293,0.3544154470481471,0.931824111436413,0.1769357975294334,1.0,0.9523982006135184,0.8209170529251328,1.0,0.0635252293962812,0.2114083536096386,0.30646057320787223,SQ,Technology Services,"Block, Inc."
235,0.042789080317023,0.0959134284756451,0.805661563159078,0.1645965837864443,,0.1805888289872469,0.3418839987363941,0.6371404204159897,0.4799783428175666,0.116397738805088,0.1609647316606966,0.1886595780409146,0.0968222344958182,0.0807479355631489,0.1507825396068924,0.1149737843518757,0.1507825396068924,0.1633292808182079,0.4102677779509184,0.4174371951027792,0.8120784721243304,0.3368900288451899,0.0615694169261792,0.8663426432087291,0.169071633207661,0.2521753832373199,0.901046405823476,0.0962406015037594,0.0643984669849561,0.3721172014149167,0.4948111838274143,0.5226708241469334,1.0,0.3624036112070936,0.852263918683864,0.3592620831796713,0.2888572384311234,0.9038579868664092,0.157980987996204,0.0992568440509344,0.3326338065047,0.3060755262810462,HAL,Industrial Services,Halliburton Company
217,0.6349493079233184,0.1114881784478713,0.6828248772650516,0.4486606627854215,0.1288169587163886,0.3053211825815135,0.5332815409809212,0.0,0.0811619025072275,0.3518505687630677,0.4471518815220009,0.1022500251588926,0.0956711328309926,0.0894495307447333,0.0379629493698052,0.3398384084640209,0.0379629493698052,0.1162040445415896,0.395019425372013,0.5287218026351447,0.9203081375763064,0.0928369238250509,0.0055393865230765,0.9885785133168692,0.02314524009607,,1.0,0.0,0.6321959062314965,0.5353433854022311,0.6751890697403518,0.6714478829502619,0.3346269342381532,0.0,0.4688635542102966,0.6732374482317947,0.3979802484217146,0.6427286323238052,0.4114667349127215,0.1000707783876292,0.0274108010409991,0.3038993476415117,LULU,Retail Trade,lululemon athletica inc.
107,0.5164946824124461,0.2469529029024559,0.5929134823004446,0.3297776615625985,0.3591299925148264,0.0590322778612514,0.3963678816824869,0.4750000476643968,0.4165093398110589,0.2870592646633272,0.3265138035260568,0.2489029959302936,0.2238046394192836,0.2461786014276846,0.1393160749621371,0.2770185267665284,0.1393160749621371,0.1796780047685797,0.1442225923289705,0.4839464324751638,0.6509004956602698,0.0795166355105897,0.1542338365194383,0.7484447028659529,0.1197559302527539,0.2232851386671583,0.7538671519563239,0.6977443609022557,0.4833297588091408,0.3902173467017231,0.4925014513237711,0.5521942686732935,0.4296027596643088,0.0807391136658062,0.4911908976859216,0.181127815654967,0.0652042166107259,0.7621372582340094,0.3050327013532974,0.2253526335415594,0.0886810601546793,0.3035157157204298,BDX,Health Technology,"Becton, Dickinson and Company"
307,0.7041118161085647,0.0507939337086874,0.6648453906323112,0.4586778130695932,0.0693194249851256,0.2624820031872988,0.7478305297096879,0.382328157963,0.4256373457371054,0.4259181519174101,0.4541837931918662,0.0672521952519221,0.0748505799274104,0.0726648415520957,0.0257278619671003,0.4071551919485532,0.0257278619671003,0.101848601243679,0.0153164593449459,0.0,0.874964340082198,0.0573802386957678,0.0093376254932154,0.9475587363394422,0.0069481457050075,,1.0,0.0,0.7679952434008175,0.4506865930414206,0.6030710977720687,0.6479111493431577,0.5994216031720618,0.1805852573179259,0.7178308401419917,0.3331402287817859,0.2022262861113763,0.6643306934647851,0.4773219340256815,0.0406323417168227,0.0084126639907093,0.30129862806369534,IT,Technology Services,"Gartner, Inc."
179,0.4556641903944725,0.1359666477587288,0.7469265452866148,0.4876679458881616,0.0807870947930061,0.2105877465815379,0.5732589841191815,0.4522310444558403,0.1538660229720335,0.3368112586965116,0.391254011297679,0.1339972719534182,0.1062587531560675,0.1012955297054251,0.0597767131402398,0.325234221774225,0.0597767131402398,0.1558666806799338,0.0787910483255148,0.3360486497429218,0.8434038869800182,0.0251388795780638,0.0227848878659519,0.9240103856580186,0.0241724839079229,0.3200610110907707,0.8439520018198362,0.6837092731829575,0.4444636648661031,0.5328124666364779,0.6312995847529772,0.672090456346966,0.3433473941907458,0.1357764933953694,0.6600131477187219,0.0,0.2576236408842001,0.7060552259685575,0.3481349224960075,0.1264067076133507,0.0577126360474413,0.29880278091133394,HSY,Consumer Non-Durables,The Hershey Company
209,0.1898977126470521,0.1139459888728149,1.0,0.1205018957601113,0.0198980864825441,0.0030421657691194,0.264497173414299,0.4707428282132267,0.002799657301217,0.0618241990242788,0.1152495357384284,0.029608088242864,0.0239614565251696,0.0277734886560612,0.0073633425417802,0.0624799768708439,0.0073633425417802,0.0513918583309515,0.866108947486552,0.4106478015641115,0.9372546020450212,0.9050754179777234,0.0042585387574422,0.9716652156230235,0.0365543218345231,,1.0,0.0,0.737256751541129,0.2978135517381509,0.4672113225487316,0.5318896350780662,0.7086138645573173,0.0,0.5827444301636138,0.5723151443575214,0.1571577992293148,1.0,1.0,0.0705609503958898,0.1285681685700614,0.29717475307391006,DXCM,Health Technology,"DexCom, Inc."
274,0.0338699844198071,0.0702758797539865,0.8771063011031283,0.1815584455536157,0.2833186188895073,0.3948615022380001,0.4722990212968364,0.3138782551394239,0.5531137643451572,0.098635865290169,0.1769710720363017,0.1689560889519926,0.0923840145179107,0.1331921559770809,0.1007302563047335,0.0973299889823952,0.1007302563047335,0.189708381298518,0.2679225493017092,0.4850501841392536,0.8257922406545566,0.1708666295072581,0.0786791921669575,0.8889974809057606,0.1138436599234036,0.544401770272753,0.8018653321201092,0.1924812030075188,0.2927777099792223,0.3503156532438263,0.5904516046854967,0.6168684807138395,0.3843916573268697,0.6904484591779417,0.3422374723195814,0.3470892865271904,0.23674357644684,0.8765895443055178,0.1471841167641473,0.0598428356828539,0.3082940273171353,0.29681399591477764,GLW,Electronic Technology,Corning Incorporated
371,0.5979407049472757,0.0225067401254729,1.0,0.1072354203357764,0.0007053336660077,0.0,0.0,0.6857750477870763,0.5088409223889828,0.0556413715524725,0.1029883682079891,0.015204837718862,0.0,0.0,0.0,0.0569555466997976,0.0,0.0405006069649792,0.9085104341795898,0.1082308569482068,0.9203293582141252,0.7651505376321887,0.0,0.9828843861002906,0.0,,1.0,0.0,0.7429535450289443,0.2115924467627122,0.3531826268620365,0.4024962220966713,0.5528696365619582,0.0919104881683443,0.8414100067075182,0.5201895217153234,0.3165852997286842,1.0,1.0,0.0108256348567978,0.0046677185641657,0.29536855937252093,PODD,Health Technology,Insulet Corporation
238,0.2430735881861494,0.0946796306607727,0.6887637778157097,0.2690056680535581,0.1624042761453275,0.2159438060157964,0.6673675975072468,0.3801092864770048,0.4796922105581749,0.2616595409953659,0.2416918546375651,0.1194510726160761,0.0682203724159697,0.0755099405095515,0.0405935909919453,0.2511388765168741,0.0405935909919453,0.1635662188464741,0.2076193155597955,0.7712232178863565,0.7281846304614511,,0.0070054694612445,0.825424758876753,0.0049140264666202,0.2952931515044573,0.8653321201091901,0.4010025062656642,0.5536392371984968,0.7205686703517787,0.7233832569516073,0.7366044549889097,0.477487171665384,0.2587410389004214,0.5616387563653057,0.0926341937116432,0.0050716751372185,0.6281560235279472,0.3911911782610843,0.0974652982160216,0.0876720520194535,0.2938992671878006,YUM,Consumer Services,"Yum! Brands, Inc."
114,0.1904847923769955,0.2296477763791388,0.6911997321081668,0.2214155521545525,0.2007897817784004,0.1385728842704493,0.5878145176109506,0.5902325566499,0.3470198774209438,0.1275814425510582,0.2174958624387135,0.3150574605463492,0.278912537478302,0.2337423800427632,0.1180705721445246,0.124987302405901,0.1180705721445246,0.144532197242418,0.1493026018312029,0.4795113806595265,0.5578519353523796,0.2069197045623521,0.2251270037853348,0.6740935358711906,0.3256152182189154,,1.0,0.0,0.5827918892619318,0.4699508164744478,0.545075332778911,0.6023694521426622,0.3636389512806319,0.3766269687713277,0.5370709051953922,0.4146101942380105,0.0851480391831009,0.7444321109461773,0.2174027862242569,0.2335443672970291,0.2258592359344559,0.29322711457334205,FISV,Finance,"Fiserv, Inc."
193,0.2429606882380834,0.1261556273914156,0.815758024187691,0.3181839156482884,,0.1749102671605945,0.4043716785669605,0.410567055748651,0.3742802623447081,0.2790627534572072,0.3158765802376087,0.1771330369238952,0.1684501735837147,0.1736179092128202,0.1498022251803611,0.2707361479015761,0.1498022251803611,0.1919198028956698,0.0752274363787725,1.0,0.78648187879288,0.0329995691345053,0.0450684749284578,0.8743994148402332,0.0774402150171666,0.701024887193826,0.6455868971792539,0.9303258145363408,0.2708703603175175,0.3690405245226012,0.5143603322393531,0.5572761502546126,0.3354323224370665,0.0663107665129832,0.3998890573432883,0.0672032369377145,0.0285885899613548,0.8780450749195983,0.2395906407985887,0.1400833383840407,0.1094963504605946,0.2929714126955091,KMB,Consumer Non-Durables,Kimberly-Clark Corporation
406,0.2834466096145596,0.0137647559952375,0.8396250138517996,0.3790366616164334,0.8483340690555248,0.1469565345733874,0.3993514402670889,0.2614745495886702,0.3339678149930069,0.3493847740231581,0.3754458076597331,0.0816006700762569,0.0104248855925516,0.025980359061026,0.0650693101986199,0.3359509911937301,0.0650693101986199,0.114425271784052,0.0,0.15632102309305,0.8292142744840616,0.0,0.0202633597176162,0.9124502637394244,0.0,0.598993982993683,0.8719290263876252,0.8822055137844613,0.0530530773488963,0.3255400438554722,0.4952114769763507,0.5485381952933888,0.6801110455586211,0.4164837138056012,0.5732974342130128,0.1749531512832322,0.1853836364419095,0.9029185056848776,0.2614293871792538,0.035886388874336,0.0251045526016864,0.2923845268946095,DRI,Consumer Services,"Darden Restaurants, Inc."
426,0.593221487118116,0.0106430028995479,0.470835930347714,0.3114160905042799,0.0,0.0823216187903557,0.6409515094129568,0.2863309568526379,0.0,0.2956997354874733,0.3094934692577253,0.030559569730968,0.0,0.0,0.0012821146687123,0.2870672073888277,0.0012821146687123,0.0690798349964271,0.3889619874556919,0.95248878471625,0.9197220524886526,0.1374201741965983,0.0,0.9914195227483952,0.0,0.0884307919216865,0.9663205186533212,0.481203007518797,0.351842351042481,0.5888284858531599,0.699495867873504,0.7459716087357207,0.27002237286371,0.3596033097165845,0.5222523995738898,0.3698113463483913,0.4518338083343159,0.2775366819696677,0.9028133719809526,0.0171713778637938,0.0011401400839627,0.29213595497928524,UI,Electronic Technology,Ubiquiti Inc.
289,0.0420439406597872,0.0609577220698736,0.8802559965870559,0.1921331723411291,0.6278285319463371,0.1220332876668997,0.3691285173203374,0.196206300727121,0.3546447450826108,0.3430715243502325,0.1863883946262208,0.4269240198487038,0.6068476802903583,0.6377428328883233,0.7995739119592631,0.3218078248435266,0.7995739119592631,0.4785358377550878,0.0528774478400951,0.0,0.5126459346833163,0.064299969801959,0.2548880215946594,0.5691699360252126,0.6124919079089335,0.6176760249138222,1.0,0.0,0.1159416449693293,0.2115192424138801,0.3609599812800083,0.4095134154325511,0.2200657307281495,0.1964342371310248,0.129352243884498,0.6090814577351573,0.0798552882410202,0.0,0.0151252214155576,0.1325175499241024,0.2575768004782229,0.29172685841881807,DELL,Electronic Technology,Dell Technologies Inc.
330,0.3279066091629598,0.0384665384032235,0.8457608704292047,0.4197974266883032,0.2391752874114734,0.0688678397407989,0.3258165351066349,0.4874887542173154,0.1484275101809739,0.3009166235322408,0.4172798545443243,0.1074194818149849,0.2012565093893009,0.1776079439111633,0.1393201729978546,0.2908647647624182,0.1393201729978546,0.1101595974818318,0.1798824975024083,0.4205745959256628,0.870364844650009,0.0718172587628807,0.0400950254436876,0.9421197196057904,0.1317242952205347,0.3767877469415701,0.8940743858052775,0.6536340852130326,0.3068258996939004,0.2636173433380643,0.4460762430076223,0.4814481974560523,0.5484626331757614,0.1138334694797673,0.8226806984790864,0.235021339438899,0.0162992061974956,0.9570305430674722,0.1958865216370185,0.038349079555661,0.032713568988878,0.289163007092203,GPC,Distribution Services,Genuine Parts Company
174,0.1284801408991352,0.1395487201399189,0.7801950388622586,0.2205465018803786,,0.2603985815143398,0.5035379206548724,0.5196553901800817,0.3450748080446264,0.1755686611753485,0.2128610167911172,0.1568039620563999,0.0957743214454789,0.1032166848973531,0.0891191551052441,0.1669362463567672,0.0891191551052441,0.189416157730323,0.5085922738149804,0.4853750587870806,0.8753101138054201,0.3771817568441002,0.03681394504131,0.9338478739246684,0.0905998410529104,0.1419003990372586,0.8914012738853503,0.162406015037594,0.286385822831338,0.5152970994674699,0.6435330908635829,0.66034905726512,0.4156063691869268,0.3121737928302823,0.5236141450894853,0.3605964316499347,0.037155409518589,0.7515869007822243,0.275702575391307,0.1265005309235124,0.2102419018786519,0.28755013947972896,APH,Electronic Technology,Amphenol Corporation
493,0.10244541287511,0.0,0.7927378531718864,0.2078914379321217,0.181597028961864,0.1852864123475651,0.4389639746133463,0.2981952461556766,1.0,0.3510150515371479,0.2028997894311532,0.0781230042520622,0.0,0.0852468270202264,0.0813891347911203,0.334997694898302,0.0813891347911203,0.1694106902103752,0.1675812840101771,0.0,0.8366497369675394,0.0980914832234236,0.0135246684945922,0.9114048937542236,0.030984156168147,0.7867047409285917,0.8612374886260237,0.5553884711779449,0.1829788283579871,0.2954978691424704,0.4337800806764533,0.5013043990873094,0.1100709876827286,1.0,0.0421734374294259,0.591945327098756,0.5607735649519778,0.9259931742818162,0.2071956836838413,0.0090570312181655,0.0582606381428931,0.2859680274548452,STX,Electronic Technology,Seagate Technology Holdings PLC
223,0.1280511210964842,0.108829342701616,0.7581475731409485,0.2070531504995116,0.3303408632900217,0.1239060498432418,0.2584110527555694,0.2996397191393661,0.1336886312214973,0.1539797111963383,0.2034708894397003,0.1786354772256482,0.3947815162931987,0.3662837071007,0.5392051805085497,0.1506637911499722,0.5392051805085497,0.1464883576037842,0.1863858731435918,1.0,0.7295509172909072,0.0941600516224582,0.0583096394428651,0.8261508270948766,0.1658307090689314,0.4541855293256208,0.7818614649681529,0.380952380952381,0.0856096781541521,0.1814403080426415,0.3676845882310699,0.4152223442610012,0.234312563802841,0.3155137072998125,0.4971204536900107,0.2953046968144642,0.1653898524506246,0.9976991262142804,0.2268874465602519,0.1156598295497542,0.1756982346072973,0.2859393790481909,SYY,Transportation,Sysco Corporation
479,0.0,0.0,0.8675558261425547,0.1233166957631876,0.1672024643494616,0.4683085769176309,0.506501902710552,0.3708163686329845,0.6722337286043452,0.0027347905297179,0.1194220623314866,0.2662814733067228,0.1857222463310715,0.1728788056163004,0.1311633944936237,0.0063644248575916,0.1311633944936237,0.0,0.2937823472124737,0.4267566664000879,0.580011847304493,0.2152916609019838,0.140897578496909,0.6914411105664329,0.1609277878459862,0.7820575060803303,0.9092356687898088,0.0661654135338346,0.4264012770266134,0.3833498937808897,0.437224196095677,0.4678538174086253,0.7630967666686593,0.4694890059181724,0.2511108855675289,0.3931019713155625,0.1987027611999461,0.974392449857948,0.023297768379953,0.0554797093394941,0.4517722465272815,0.28484162132800206,VTRS,Health Technology,Viatris Inc.
