Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
EDSA,"Edesa Biotech, Inc.",0.67567568,0,0.67567568,0.67567568,1.36054422,-31.94444444,-0.67567568,-31.94444444,44.11764706,-13.52941176,-34.66666667,-60.8,2.169588,3.42465753
APTX,Aptinyx Inc.,0,2.23953262,-2.68767377,-2.21187427,-4.50204638,47.21345952,0,47.21345952,44.82758621,-16,40.23372287,-86.58146965,0.746629,7.10808179
CYN,Cyngn Inc.,0,0,0.01176609,0.67511548,-1.1627907,25.35629454,5.40506803,25.35629454,-16.3960396,-31.3495935,22.37681159,-46.58062884,-0.37686756,14.1025641
ATNX,"Athenex, Inc.",-0.27472527,-1.397815,-1.62601626,-1.35869565,-3.14834578,22.10169492,-6.9250646,22.10169492,-9.95,-67.25454545,22.5170068,-80.84450117,1.0626881,8.71737923
DUOT,"Duos Technologies Group, Inc.",0.50632911,-1.48883375,1.79487179,0.76142132,0.76142132,98.5,2.84974093,98.5,22.15384615,2.58397933,69.91953433,-30.83623693,0.5793757,10.37234043
CASI,"CASI Pharmaceuticals, Inc.",0,0,2.48829761,4,0.48309179,16.20111732,1.96078431,16.20111732,-0.95238095,-12.9707113,18.18181818,-64.13793103,0.7333656,6.16
VEDU,Visionary Education Technology Holdings Group Inc.,1.4084507,1.4084507,1.4084507,1.4084507,-2.7027027,82.92682927,0,82.92682927,-24.21052632,-50.34482759,84.61538462,-97.42857143,2.2019308,5.77464789
CVR,Chicago Rivet & Machine Co.,-0.17064846,-0.17064846,-0.17064846,-0.51020408,-0.51020408,2.1655606,-2.499675,2.1655606,4.46428571,4.38972163,1.73913043,12.02604366,0.04454809,2.56376068
LSTA,"Lisata Therapeutics, Inc.",1.12137389,1.12137389,1.12137389,1.12137389,0.84507042,41.50197628,0.84507042,41.50197628,-14.76190476,-52.64550265,40.94488189,-65.80706781,1.127884,2.12820513
MPTI,"M-tron Industries, Inc.",-1.05566219,-1.05566219,-1.05566219,-1.05566219,-1.15052733,17.82857143,-2.36834878,17.82857143,-1.6221374,28.875,14.55555556,28.875,1.4239501,2.67507274
VVOS,"Vivos Therapeutics, Inc.",0.70242129,-0.1147541,-0.1147541,-0.92682927,-5.97222222,203.48258706,-6.87022901,203.48258706,60.77996734,2.48655914,171.11111111,-49.58677686,2.1948204,11.65736189
MF,Missfresh Limited,0.8032345,0.8032345,0.37575823,-0.00534759,-4.59693878,5.0505618,-7.88669951,5.0505618,15.42592593,-48.27385892,11.30357143,-97.8432526,0.3025193,12.77777778
SAI,SAI.TECH Global Corporation,-0.808,-0.808,0.39676113,-0.808,-8.15555556,-38.31343284,-11.43571429,-38.31343284,-46.09130435,-82.46251768,-44.88843453,-87.41218274,0.43031526,18.32347304
OPHC,"OptimumBank Holdings, Inc.",-0.19815379,-0.19815379,-0.19815379,-0.19815379,-1.14414285,0.97799511,0.73170732,0.97799511,-5.70776256,8.39895013,1.2254902,1.44927536,0.40719074,1.96350365
SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",-0.72289157,-0.96153846,-0.96153846,-1.4354067,-2.53134611,5.10204082,0,5.10204082,-19.53125,-91.43451143,10.16042781,-91.43451143,6.610481,4.87804878
CYCN,"Cyclerion Therapeutics, Inc.",0,-0.07806401,-1.14303367,-2.46875952,-3.03030303,-2.46875952,-4.70518166,-2.46875952,16.59683002,-24.43919717,-5.88235294,-41.28440367,2.1044462,6.58608699
CLIR,ClearSign Technologies Corporation,5.03597122,8.95522388,-2.66666667,-2.66666667,-2.66666667,36.19402985,0,36.19402985,-9.19268566,-34.82142857,32.70314488,-30.47619048,0.85114837,15.38461538
IPW,iPower Inc.,-1.60883281,-1.60883281,-1.60883281,-1.60883281,-4.49107328,133.90058475,-0.47867248,133.90058475,36.96384131,-25.152,139.8974359,-40.02564103,1.224927,7.63484566
ID,"PARTS iD, Inc.",0.00012347,0.00012347,0.00012347,0.00012347,-0.01234568,-16.93333333,3.86049685,-16.93333333,-43.36363636,-36.7265625,-20.59803922,-60.10344828,0.15666413,4.43214267
CTIB,Yunhong CTI Ltd.,-0.57803468,-3.91061453,-2.82485876,0.58479532,-2.27272727,65.38461538,-1.14942529,65.38461538,169.17057903,123.37662338,62.26415094,94.21860885,0.32918686,5.29411765
DALN,DallasNews Corporation - Series A,0.52900757,0.48585366,0.48585366,0.24136253,0.29993183,33.34800621,-0.58108108,33.34800621,4.88594705,-23.62145167,34.46214099,-27.00354359,0.3711799,3.55029586
RAVE,"Rave Restaurant Group, Inc.",0.33495916,0.33495916,1.63095238,1.63095238,1.63095238,6.32911392,0,6.32911392,-15.57788945,26.30629276,7.69230769,75.1094434,0.8415173,2.23952096
IMBI,"iMedia Brands, Inc.",0,2.15053763,1.06382979,1.0745824,-3.55329949,48.4375,-1.02104605,48.4375,92.58057977,-38.31168831,46.17633482,-80.49281314,1.8212613,34.83146067
ALR,AlerisLife Inc.,1.77628421,4.93750773,10.35918792,8.6622245,3.80707553,52.74545455,21.75362319,52.74545455,-7.70160404,-24.99107143,41.24075319,-69.11397059,0.4378693,23.1884058
AVYA,Avaya Holdings Corp.,3.03030303,-0.20083423,-1.82370821,-1.97268589,-2.76941601,60.91836735,-2.53399258,60.91836735,-80.5308642,-62.3627685,57.7,-98.07682927,-0.32040223,12.17948718
PATI,"Patriot Transportation Holding, Inc.",-0.27586207,-0.27586207,-0.27586207,-0.27586207,-0.27586207,11.07254623,-0.27586207,11.07254623,-7.15338882,2.08393254,9.36134454,-1.90452261,0.05833484,0.27662517
QTT,Qutoutiao Inc.,1.12359551,1.12359551,0,-2.06746464,3.18734235,33.33333333,-2.41832838,33.33333333,111.68890934,-9.81276345,35.07561298,-53.07558911,1.3015355,10.78730905
RVYL,Ryvyl Inc.,0.00926012,1.02899906,1.02899906,1.77177115,0.67132862,19.44202267,-8.66666667,19.44202267,-42.94638209,-28.83116883,16.59574468,-83.7388724,2.986702,15.34025375
ATHX,"Athersys, Inc.",0.63694268,0,0.61771636,0.63053309,-1.86335404,85.71428571,-0.63694268,85.71428571,-40,-74.67532468,90.6391299,-92.34355828,0.4374624,7.84313725
CUEN,"Cuentas, Inc.",-0.14084507,1.27848011,1.28571429,2.01438849,6.61654135,670.50082554,33.33333333,670.50082554,278.37837838,157.78843303,681.25,26.12612613,0.9377537,45
GTBP,"GT Biopharma, Inc.",-4.40229885,-4.40229885,-4.40229885,-2.75926575,-4.40229885,-6.28881111,-2.35294118,-6.28881111,-55.13513514,-70.46263345,-9.7826087,-71.67235495,0.42027766,15.6626506
WLMS,Williams Industrial Services Group Inc.,0,0,-0.00980296,0,2,-0.00980296,4.61538462,-0.00980296,-22.72727273,-33.76623377,0,-65.06849315,0.6533973,5.07614213
USEA,United Maritime Corporation,0,0,-0.65789474,-0.330033,0.66666667,-30.90909091,3.75426621,-30.90909091,16.92307692,44.76190476,-32.29398664,280,-0.3688658,3.71621622
CEI,"Camber Energy, Inc.",1.61290323,0.3451022,-0.52631579,0,-1.01602598,-7.92079208,-5.10204082,-7.92079208,-74.14871438,-89.83606557,-5.58375635,-93.31896552,1.0480115,5.37634409
TBLT,"ToughBuilt Industries, Inc.",0,0.23364486,1.19356513,0.70895347,-0.92378753,-7.26495726,0.93023256,-7.26495726,2.8436019,-71.22015915,-5.65217391,-94.50980392,4.397387,3.74036357
ANY,Sphere 3D Corp.,-0.02596728,-1.28205128,-2.38336714,-1.28205128,-1.28205128,39.74591652,-7.67386091,39.74591652,-18.51851852,-44.20289855,42.59259259,-78.61111111,2.563648,10.88311688
CMRA,"Comera Life Sciences Holdings, Inc.",-2.18978102,-0.74074074,-0.74074074,0.6006006,-0.74074074,8.1300813,-2.91970803,8.1300813,-10.13513514,-55.66666667,9.91735537,-86.89926222,-1.8849854,4.92424242
ELTK,Eltek Ltd.,0,0,0,0,2.2675737,9.61767494,0,9.61767494,20.91152815,4.27745665,4.88372093,23.22404372,0.43941677,2.61363636
GEHI,"Gravitas Education Holdings, Inc.",-2.84023669,-2.84023669,-2.84023669,-2.84023669,-3.97660819,44.82782952,-12.34391933,44.82782952,-16.01023018,26.30769231,43.85085767,14.02777778,0.27776352,14.08221681
APRE,"Aprea Therapeutics, Inc.",0,0.18141504,-0.58011602,-0.49671559,-0.58011602,49.8489426,4.66321025,49.8489426,-25.99224112,-46.08695652,27.83505155,-74.30051813,0.7127112,7.42866433
GSUN,Golden Sun Education Group Limited,-0.68965517,-1.36986301,-0.68965517,-0.68965517,-2.04081633,30,-3.37837838,30,-93.41013825,-96.40161047,34.90566038,-92.47368421,0.5756726,7.69230769
TKAT,"Takung Art Co., Ltd.",0,0,0,0,-2.6226954,36.26453488,0.21378942,36.26453488,-10.60786651,-58.10055866,29.31034483,-69.87951807,1.9289278,4.21333333
MODD,"Modular Medical, Inc.",0,-2.04081633,-2.04081633,-2.04081633,-0.20790021,20,-4,20,-20,-45.45454545,-3.03813833,-79.99983333,-0.07572523,8.69565217
SALM,"Salem Media Group, Inc.",0,0,0,0,-1.45809966,15.23809524,-3.2,15.23809524,-42.9245283,-48.5106383,16.34615385,-56.93950178,1.4359318,5.78512397
SBFM,Sunshine Biopharma Inc.,1.74546092,1.20397836,0.86956522,0.49380577,10.47619048,81.25,12.66511267,81.25,35.62492693,2.65486726,73.13432836,-54.05940594,0.2498939,14.46153846
ZKIN,"ZK International Group Co., Ltd",-4.35652367,-4.35652367,-3.29250478,-3.29250478,-3.83283048,111.19018405,-4.92708794,111.19018405,30.39393939,-31.152,115.15,-33.8,1.3589754,16.25
AYRO,"AYRO, Inc.",0,-0.01417234,-2.62921814,0.78571429,0.15616127,84.34805331,-5.93333333,84.34805331,19.19243115,-28.01020408,77.17227524,-34.06542056,1.6381136,7.14285714
OIG,"Orbital Infrastructure Group, Inc.",1.77324019,0,-0.57742782,-0.26329647,-1.76297595,-5.98984772,-2.57759074,-5.98984772,-53.7,-76.55696203,-8.2714215,-87.70986794,2.165548,8.88833333
BRN,"Barnwell Industries, Inc.",0.38461538,0.38461538,0.23426399,1.1627907,0,-11.71695305,-3.33333333,-11.71695305,-20.66869301,0.38461538,-3.33333333,-4.04058973,0.35033175,5.46875
NMTR,"9 Meters Biopharma, Inc.",0.92385787,0.7397649,0.7397649,1.43877551,-2.63467189,57.93650794,-6.22054665,57.93650794,-23.16602317,-60.2,50.75757576,-86.36986301,0.48812485,8.67346939
CLEU,China Liberal Education Holdings Limited,0.01227144,0.01227144,0.04296324,0.0859634,-1.80722892,-18.5,-1.09223301,-18.5,-48.08917197,46.84684685,-18.5,-4.11764706,-0.02937449,6.63335415
ENTX,Entera Bio Ltd.,0.56497175,0.56497175,0.56497175,0.01123722,0,21.91780822,-1.2208657,21.91780822,11.11111111,-51.62780586,18.66666667,-61.13537118,0.8331624,10.22844667
IVC,Invacare Corporation,-3.77524144,-4.87487343,-5.66633195,-5.73394495,-2.06999255,60.71428571,-8.63562534,60.71428571,-8.78378378,-35.71428571,51.31136516,-70.52401747,0.71938336,12.34793187
FGF,"FG Financial Group, Inc.",-1.09489051,-8.13559322,-8.13559322,-8.13559322,-8.29103215,-4.9122807,-5.07880911,-4.9122807,29.66507177,79.47019868,-4.24028269,-7.50853242,1.1947823,9.22509225
TNON,"Tenon Medical, Inc.",-0.88495575,-0.22271715,-0.22271715,-0.22271715,-4.27759497,43.03797468,1.34529148,43.03797468,27.68361582,-3.41880342,33.33333333,-89.75056689,2.0353856,13.75688073
CDAK,"Codiak BioSciences, Inc.",0,0,-1.85714286,-0.02910361,-1.57593123,72.78672032,-0.42035078,72.78672032,-8.265456,-72.07317073,71.75,-88.37563452,2.655602,5.13235294
XIN,Xinyuan Real Estate Co Ltd,1.75054705,1.75054705,1.75054705,1.75054705,1.75054705,15.96009975,0,15.96009975,10.71428571,-13.88888889,22.36842105,-19.82758621,0.8382123,1.75054705
MBOT,Microbot Medical Inc.,0,0,0,-0.77814932,-0.47021944,5.48172757,-0.47333939,5.48172757,-21.21588089,-38.34951456,3.23188971,-43.76748964,1.0614078,2.56410256
QTEK,QualTek Services Inc.,-0.42674253,3.31014126,0,-5.7509247,-3.94040384,11.1615245,-8.49673203,11.1615245,-68.38709677,-65.24822695,9.13140312,-95.08525577,1.2174253,22.33096085
EDTK,Skillful Craftsman Education Technology Limited,0,0,-1.75438596,1.81818182,-1.17647059,16.66666667,-4,16.66666667,66.33663366,63.10679612,20.86330935,24.44444444,0.05103257,6.06060606
FPAY,"FlexShopper, Inc.",-1.51724138,-1.51724138,-1.51724138,-1.51724138,-0.74717637,24.32432432,3.6036036,24.32432432,-29.87804878,27.77777778,19.79166667,-34.28571429,0.5836935,4.5045045
SRZN,"Surrozen, Inc.",1.03135889,1.03135889,2.09859155,2.09859155,-0.56241427,22.01409177,-1.38888889,22.01409177,-68.58546082,-78.61445783,24.91203378,-71.82539683,0.52802974,6.41428571
EEIQ,EpicQuest Education Group International Limited,1.87793427,1.87793427,2.35849057,2.35849057,2.35849057,-1.80995475,14.04845746,-1.80995475,60.74074074,45.82353336,-6.46551724,-18.11320755,0.45778123,13.5
BSQR,BSQUARE Corporation,0,-0.81967213,-1.2244898,-1.2244898,-0.81967213,6.96605375,-0.81967213,6.96605375,14.1509434,-7.63358779,8.03571429,-14.78873239,0.56425613,2.47107438
ECOR,"electroCore, Inc.",-0.0281337,-0.0281337,-0.16717663,2.54257143,1.32665161,35.54040896,-4.63140586,35.54040896,33.69189397,-46.46153846,35.77838471,-48.86113152,0.25112224,4.88505747
DTEA,DAVIDsTEA Inc.,0,0.54054054,-6.032036,0,1.08695652,17.72151899,3.91061453,17.72151899,8.08926081,-43.84057971,20.70084361,-70.09646302,0.9959997,10.61452514
NLTX,"Neoleukin Therapeutics, Inc.",-0.05173306,-0.03449465,0.27681661,-0.0172503,-0.92307692,13.94891945,-3.31721954,13.94891945,3.57142857,-46.78899083,18.36734694,-81.81818182,1.1465949,5.61277933
SEAC,"SeaChange International, Inc.",-1.57480315,0,0,0.020004,1.934721,4.37274464,-6.75137493,4.37274464,21.40740741,-15.22413793,4.39490446,-54.47222222,0.8775438,7.5902877
HAPP,Happiness Development Group Limited,4.2341821,-0.37335792,-0.37335792,3.81862722,4.9223301,40.09009009,1.80032733,40.09009009,161.34453782,39.58707361,40.7239819,-25.77565632,0.18671776,9.60912052
SQZ,SQZ Biotechnologies Company,3.22222222,3.22222222,1.96341463,1.96341463,-1.68156162,12.16216216,1.52905199,12.16216216,-71.08013937,-73.05194805,15.58278791,-87.13178295,1.3915616,8.32098765
VIVK,"Vivakor, Inc.",1.36657156,0,1.88679245,3.84615385,13.44537815,31.41244038,20.53571429,31.41244038,13.44537815,-21.05263158,33.66336634,-85.50772245,1.0445176,26.1682243
CPOP,"Pop Culture Group Co., Ltd",-1.94174757,-1.94174757,-1.94174757,-1.94174757,2.31992706,29.42080984,1.01010101,29.42080984,11.45442507,-31.29251701,35.75268817,-26.27737226,0.6817138,14.89361702
GLBS,Globus Maritime Limited,0.85470085,0.73416425,0,0,0,12.38095238,1.72413793,12.38095238,-9.23076923,-27.60736196,12.38095238,-27.16049383,0.9123532,3.05676856
AIM,AIM ImmunoTech Inc.,0.19493177,0,-1.92711315,-1.94582221,-3.54663164,61.94293043,-9.80357143,61.94293043,-14.38983051,-27.82223492,55.99135269,-31.74324324,0.72556454,12.99435028
NH,"NantHealth, Inc.",-1.86915888,-0.94339623,-0.94339623,-0.3164557,3.96039604,-13.69863014,2.94117647,-13.69863014,-37.03148426,-59.9923795,-12.5,-72.72727273,0.31062397,8.58085809
ATIF,ATIF Holdings Limited,0.34398624,0.34398624,0.34398624,0.34398624,0.34398624,11.99553571,-2.00390625,11.99553571,89.4502341,19.46190476,12.49775785,-35.34278351,0.15742117,2.4
VERO,Venus Concept Inc.,0,0.21845986,-0.27173913,-0.27173913,0,11.15625,-0.02810568,11.15625,45.71896764,-33.18933133,12.92063492,-75.12587413,1.2390159,5.65391205
BFRI,Biofrontera Inc.,0,2.21311963,-0.02197802,3.38636364,1.60810631,-1.8110408,-1.98213897,-1.8110408,-18.18181818,-37.93103448,1.31723665,-68.64111498,1.3518554,9.01418357
LFLY,"Leafly Holdings, Inc.",-1.88062142,-4.58015267,-1.81639666,-2.44695553,-6.022398,-7.96134376,0,-7.96134376,-30.23255814,-88.41698842,-3.22580645,-91.4893617,1.6151887,12.60504202
LGL,"LGL Group, Inc. (The)",-0.27069351,-0.38212291,-0.38212291,-0.38212291,1.31360651,10.07160494,1.31360651,10.07160494,-17.90239411,-67.71976828,12.85822785,-55.33166333,0.59734523,1.68363792
ABVC,"ABVC BioPharma, Inc.",2.58890411,2.58890411,2.16903138,2.16903138,1.89102041,16.8,-3.93472825,16.8,-2.24959829,13.17829457,21.66666667,-71.25984252,0.73517615,5.47945205
CMMB,Chemomab Therapeutics Ltd.,0.8583691,1.73160173,2.17391304,2.17391304,3.07017544,-26.5625,12.98076923,-26.5625,17.5235047,-24.19354839,-51.14345114,-50,1.0575074,15.19607843
AMTI,Applied Molecular Transport Inc.,1.57351254,1.57351254,0.53536665,0.53536665,-0.6492986,45.5,-4.21630094,45.5,-25.65693431,-66.23756906,49.04878049,-92.32286432,1.8930967,6.33333333
RNXT,"RenovoRx, Inc.",0.12643678,0.12643678,-0.63498099,-0.63498099,2.48235294,11.20425532,-1.38490566,11.20425532,49.33142857,37.54210526,-1.01136364,-15.48188875,0.8679468,6.4
RGLS,Regulus Therapeutics Inc.,0.71428571,0.61367204,0,-0.6972322,-1.3986014,2.91970803,-4.08163265,2.91970803,-11.4599686,-9.03225806,-2.08333333,-35.58702604,0.57026386,5
YOSH,Yoshiharu Global Co.,3.97727273,5.78034682,2.29750126,0,6.70553936,33.57664234,-0.14732362,33.57664234,36.56716418,-64.80769231,25.34246575,-64.80769231,3.8442383,9.92950173
HPCO,"Hempacco Co., Inc.",0.04953438,0.48756219,1.51789304,1.999798,1.00010001,23.30891331,2.92498981,23.30891331,-47.67357513,-97.34236842,14.25500622,-97.34236842,0.34867108,3.06122449
DLPN,"Dolphin Entertainment, Inc.",0,-1.27659574,0.43290043,-2.10970464,-1.06609808,27.62430939,-1.70631037,27.62430939,-21.69491525,-51.67364017,25.54347826,-56.08365019,1.5304694,7.39130435
TAIT,Taitron Components Incorporated,-0.293143,-0.293143,0.03836317,-0.21683673,0.03836317,12.39942529,0.29487179,12.39942529,-5.74698795,-0.21683673,14.37134503,13.04913295,0.06658176,1.27877238
ONTX,"Onconova Therapeutics, Inc.",-0.07142857,0.11628947,1.74545455,-0.95575221,-2.67826087,73.45516494,31.60987074,73.45516494,55.55555556,-11.81102362,69.6969697,-32.93413174,1.3160192,59.57446809
BTB,Bit Brother Limited,-1.27819549,-2.01492537,-2.98029557,-2.98029557,-2.98507463,-81.18532455,-1.96078431,-81.18532455,-8.67579909,-56.14035088,-81.39534884,-61.01364522,1.5464247,10.19897959
MRKR,"Marker Therapeutics, Inc.",0.35842294,0.35842294,0.9009009,2.56410256,1.48604567,4.92705877,-10.49085659,4.92705877,-35.38675313,-12.8125,10.71428571,-49.36479129,0.6966978,18.08118081
HLBZ,"Helbiz, Inc.",0,-0.99601594,0.89321965,1.01626016,2.64353573,91.57088123,-12.58741259,91.57088123,-15.11035654,-52.83018868,91.57088123,-91.98717949,2.3461094,26.08695652
ELEV,"Elevation Oncology, Inc.",0,0,-0.95087163,0,0,5.26315789,-1.96078431,5.26315789,-12.28070175,-15.95932431,0,-76.95852535,0.7933966,4.96709173
EQS,"Equus Total Return, Inc.",0.58479532,0.58479532,0.58479532,0.58479532,0.58479532,20.27972028,0.58479532,20.27972028,4.24242424,-16.90821256,12.41830065,-28.92561983,0.22477674,0.58139535
BTOG,Bit Origin Limited,-1.78799489,-0.04332756,0.0867679,-0.73149742,-5.60556465,31.00511073,-5.875153,31.00511073,-8.12461918,-39.28947368,31.00511073,-78.63888889,0.48221788,29.50890917
BIAF,"bioAffinity Technologies, Inc.",-0.06879322,0,0,-0.71585309,3.70481701,73.125,-3.56832028,73.125,-0.71684588,-67.02380952,53.88888889,-67.02380952,2.878764,16.34980989
LCI,Lannett Co Inc,0,0.47358834,2.85288085,-0.01812579,3.00653595,2.88018433,-0.86956522,2.88018433,19.09313181,-7.60475944,3.03846154,-60.89051095,0.32609257,3.77383178
SNAX,"Stryve Foods, Inc.",-0.013947,-0.013947,-0.013947,-0.013947,-1.55177149,-1.60581938,4.61111922,-1.60581938,154.21985816,-15.65882353,0.97183099,-71.77559055,1.0669879,8.7435709
RUBY,"Rubius Therapeutics, Inc.",-0.73387408,-0.5606522,-2.65151515,1.22095313,-2.46679317,45.14285714,-9.28571429,45.14285714,-27.42857143,-63.0115043,45.14285714,-95.99369085,2.0972164,10.36657469
GLBZ,Glen Burnie Bancorp,-2.31707317,-2.31707317,-2.31707317,-2.31707317,-2.31707317,-3.6101083,-2.31707317,-3.6101083,-16.03773585,-24.64722484,-2.44199501,-33.63711682,-0.0065665,2.49103203
RVSN,Rail Vision Ltd.,0,1.4084507,2.12765957,0.34843206,-0.68965517,26.39339946,12.5,26.39339946,139.80016653,51.85068016,16.12903226,-54.14012739,1.3475468,14.26153846
EKSO,"Ekso Bionics Holdings, Inc.",0.68649886,0.31347962,0.31347962,0.31347962,-0.56497175,46.21848739,-1.13636364,46.21848739,4.81927711,-6.95187166,40.32258065,-25,0.9171581,5.49404762
AEI,Alset Inc.,-0.32467532,-0.32467532,0.6557377,0,0,33.47826087,-1.6025641,33.47826087,-25.12195122,-52.62345679,30.63829787,-55.54590211,1.0952142,2.56747428
SGTX,"Sigilon Therapeutics, Inc.",0.14306152,0.14306152,0.01428776,0,2.94117647,100,6.02847622,100,39.44223108,-5.41818673,100,-59.06432749,0.8851785,6.02847622
SGMA,"SigmaTron International, Inc.",-0.283377,-0.283377,0.05633198,0.05633198,0.05633198,-2.86458333,1.91256831,-2.86458333,-23.09278351,-45.14705882,-2.61096606,-48.55172414,1.1148698,3.01369863
SHFS,"SHF Holdings, Inc.",0,0,3.88486095,7.4788485,12.68928278,-45.91549296,9.09090909,-45.91549296,-65.71428571,-90.07238883,-45.14285714,-90.4950495,0.23805977,16.47058824
WHLM,"Wilhelmina International, Inc.",1.62037037,1.62037037,1.62037037,1.62037037,1.62037037,24.01129944,-4.14847162,24.01129944,6.29539952,-8.15899582,17.69436997,7.59803922,0.7150367,7.25995316
SLNO,"Soleno Therapeutics, Inc.",-0.36036036,1.27834145,-1.60142349,-1.95035461,-4.32525952,39.8989899,-1.42348754,39.8989899,179.7979798,9.98610284,32.53588517,-42.29166667,0.75923103,8.18315018
FNCH,"Finch Therapeutics Group, Inc.",-2.18502016,-2.18522373,-2.18522373,-0.78108507,1.73160173,-1.85416667,-9.40384615,-1.85416667,-66.35,-74.94148936,12.16666667,-93.72703063,0.8616051,14.71861472
MOGU,MOGU Inc.,-1.06630262,-1.06630262,0.23925234,0.23925234,0.23925234,8.55870445,-1.1975386,8.55870445,10.11909651,34.74371859,5.98418972,-20.22833724,1.2413363,1.4953271
NISN,"NiSun Intl Enterprise Development Group Co, Ltd",0.01666667,0.01666667,0.01666667,0.01666667,-1.49360061,5.35463483,0.85714286,5.35463483,11.12962963,-29.4,3.68002764,-56.51449275,1.4085277,4.18340027
BRLI,Brilliant Acquisition Corporation,0.09369202,0.09369202,0.09369202,0.09369202,0.00092678,0.74789916,0,0.74789916,1.31549296,2.56749049,0.65391791,5.37207031,0.01355402,0.18552876
LIQT,"LiqTech International, Inc.",-1.86538462,0.01960016,-1.86538462,-3.44370861,4.12139539,34.26315789,2.04,34.26315789,22.99903568,-1.88461538,31.83462532,-90.62132353,1.206432,14.53842949
VERB,"Verb Technology Company, Inc.",-2.34693878,-2.04708291,-2.84263959,-3.23559151,0.6838506,16.57525899,4.99451153,16.57525899,-22.70707071,-68.11666667,16.57525899,-83.36521739,0.45997614,16.89070719
GLS,"Gelesis Holdings, Inc.",2.62371305,-3.40731479,-5.65605679,-6.39200242,-6.07902736,3.82231405,-16.29650194,3.82231405,-21.15585774,-78.76760563,5.97539543,-94.16827853,1.30971,23.2919027
POLA,"Polar Power, Inc.",-0.58479532,-0.58479532,-1.69432718,-1.73410405,-6.07734807,31.78294574,-2.91816572,31.78294574,-28.87029289,-47.04049844,31.78294574,-34.10852713,0.8894362,7.05882353
NMTC,NeuroOne Medical Technologies Corporation,2.14285714,0,2.14285714,2.14285714,3.62318841,12.5,-2.17391304,12.5,37.47454175,-10,7.14285714,-25.41436464,0.06123979,7.51879699
COCP,"Cocrystal Pharma, Inc.",0.56285178,0.1644491,0,-1.09606229,-1.10701107,37.43589744,-1.10701107,37.43589744,3.87596899,-46.1717683,38.1443299,-55.33333333,1.2263644,5.25920078
VEEE,Twin Vee PowerCats Co.,-0.65789474,-0.65789474,-0.65789474,-0.65789474,-0.65789474,25.13661202,1.77777778,25.13661202,7.00934579,-35.85434174,25.13661202,-23.92026578,1.4541639,3.55555556
ACOR,"Acorda Therapeutics, Inc.",-0.2181263,0.815427,-2.38984317,-3.25684678,-3.05181731,16.43406808,-5.03191489,16.43406808,-5.03191489,75.90147783,14.78719301,-46.22289157,-0.01662224,8.40449438
CLVR,Clever Leaves Holdings Inc.,-0.59843798,-0.40650407,-0.40630164,0,0,59.60912052,3.15789474,59.60912052,-13.58024691,-49.84133483,58.06451613,-73.22404372,2.6455097,4.07742998
AMPG,"Amplitech Group, Inc.",0,0,-2.18340611,-2.56633319,-1.75438596,5.66037736,-4.68085106,5.66037736,-0.44444444,-5.88235294,7.69230769,-13.51351351,0.7993197,6.7264574
MTCR,"Metacrine, Inc.",0.97010493,2,-0.97087379,-0.97087379,0,11.65438714,4.14410662,11.65438714,16.30232558,6.40425532,15.09781358,0.96910963,0.72519433,7.8125
ZENV,Zenvia Inc.,-0.08543358,6.30851741,5.83710407,6.31818182,3.49557522,1.73913043,4.46428571,1.73913043,-33.14285714,-40,0,-79.2920354,1.0454085,12.14953271
CHRA,"Charah Solutions, Inc.",-0.31347962,-0.625,-0.625,-0.625,-1.85185185,16.11111111,-7.24852071,16.11111111,-62.78931751,-87.38430584,12.97297297,-87.48502994,1.4791218,9.42492013
CNFR,"Conifer Holdings, Inc.",4.83577748,4.83577748,4.84848485,4.84848485,1.76470588,10.1910828,1.76470588,10.1910828,20.13888889,23.1316726,17.60707002,-24.12613482,0.2720136,4.84848485
ANGN,Angion Biomedica Corp.,0.17142857,0.17142857,-0.18505338,0.17142857,0.17142857,-13.73829473,0.01428571,-13.73829473,-32.02912621,-32.68269231,-13.74892202,-68.32126697,2.5745597,7.36764706
GOVX,"GeoVax Labs, Inc.",1.13924051,0.82018927,0.86868261,-1.32147709,-1.32147709,26.78514757,-3.73493976,26.78514757,-15.89473684,-73.4551495,26.82539683,-63.00925926,5.113229,10.24358974
TPST,"Tempest Therapeutics, Inc.",0,0,0,0,-0.00499975,73.91304348,-1.96078431,73.91304348,4.71204188,-5.21327014,68.06722689,-41.86046512,1.3089541,4.5
FBRX,"Forte Biosciences, Inc.",1,1,1,1,1,0,-0.99009901,0,-6.54205607,-16.66666667,0,-23.07692308,1.3124014,1.89132393
TRT,Trio-Tech International,2.59481038,2.59481038,2.59481038,2.59481038,2.9029029,14.21968401,2.8,14.21968401,3.54761377,7.08110248,13.71681416,-15.73770492,1.0461081,6.40495868
FGI,FGI Industries Ltd.,0,0,0,2.3255814,2.3255814,2.3255814,0,2.3255814,-19.41391941,-15.38461538,-2.22656771,-30.59936909,1.0504653,6.97674419
