Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
CURE,Direxion Daily Healthcare Bull 3X Shares,0.06173317,0.06173317,-0.18897562,-0.18897562,-0.8862201,-2.27955467,-2.27955467,-9.74738585,-5.99573425,-6.41194542,-10.24014213,-3.43660265,2.0144684,3.6905613
PST,ProShares UltraShort Lehman 7-10 Year Treasury,0.04026528,0.04026528,0.04026528,-0.14893617,-0.14893617,0.46860133,0.46860133,-5.19191919,-6.55530973,11.09153077,-2.94806985,24.90241306,-0.2315672,0.61669829
UCON,First Trust TCW Unconstrained Plus Bond ETF,0.12239902,0.05912214,0,0,0.04117424,-0.08143322,-0.08143322,1.78349233,3.36983993,-1.0483871,1.69912971,-6.01302183,0.12162499,0.36749694
BBIG,"Vinco Ventures, Inc.",0.11138614,0.04947434,-0.73616485,-0.73616485,8.34449504,14.31599774,14.31599774,74.33189655,-11.10989011,15.54063705,60.20994256,-57.52873859,0.3354937,28.46715328
KLIP,KraneShares Trust KraneShares China Internet and Covered Call Strategy ETF,-0.06160164,-0.06160164,-0.06160164,-0.06160164,-2.03301127,-1.7121116,-1.7121116,,-0.97660224,-0.97660224,-0.97660224,-0.97660224,,2.30950413
PSP,Invesco Global Listed Private Equity ETF,-0.185118,-0.185118,-0.14796341,-0.14796341,-0.14145851,-1.64986251,-1.64986251,13.66525424,14.27050053,0.75117371,12.23849372,-20.22304833,1.2280171,2.53759398
TCBS,"Texas Community Bancshares, Inc.",-0.06443299,0,0,0,0,0,0,1.04234528,0.9765625,-1.89815371,2.21431396,-1.52380952,-0.01398665,0.06447453
SUSA,iShares MSCI USA ESG Select ETF,-0.02892514,-0.04049051,-0.04049051,-0.04049051,-0.37690861,-0.94577554,-0.94577554,4.96234208,3.71504021,-2.13500963,4.24055978,-8.74960397,1.0654857,0.95480586
AGOV,ETC Gavekal Asia Pacific Government Bond ETF,-2.28417045,-2.28417045,-2.28417045,-2.28417045,-2.28417045,-2.28417045,-2.28417045,0.7597822,-1.52227723,-3.99372587,-0.06907378,-16.97621035,0.28915307,2.33756441
BSCN,Invesco BulletShares 2023 Corporate Bond ETF,0,0,0.02378121,0.02378121,0.02758726,0,0,0.23832221,0.76665069,0.33396947,0.14285714,-1.40646976,0.0199799,0.09514748
EURL,Direxion Daily FTSE Europe Bull 3x Shares,-0.32437442,-0.32437442,-0.32437442,-0.32437442,-0.46735459,-1.78082192,-1.78082192,27.12765957,58.04555474,18.2517867,20.33566434,-31.10185778,2.7543578,3.50768514
DXD,ProShares UltraShort Dow30,0.01198897,0.1200192,0.02398082,0.02398082,0.72446269,1.16420082,1.16420082,-3.47141865,-5.56939099,-10.24316764,-2.84183555,-8.45039508,-1.6365935,1.65651644
MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,-0.40926464,-0.40926464,-0.40926464,-0.40926464,-0.40926464,-1.08432893,-1.08432893,57.0183949,43.89728297,101.67894737,50.40763787,71.42710526,1.9209617,1.09621552
AEL,American Equity Investment Life Holding Company,0.06377551,0.02124947,-0.06369427,-0.06369427,-0.25429116,-0.80134964,-0.80134964,3.11266988,8.81332408,26.92930383,3.79523389,18.16126601,0.7090449,1.96497223
ONEV,SPDR Russell 1000 Low Volatility Focus ETF,-0.06507391,-0.06507391,-0.06507391,-0.06507391,-0.31990357,-0.43217069,-0.43217069,4.41191325,6.56119586,3.01868711,3.54459642,2.90035417,0.8698964,0.66976744
FXO,First Trust Financials AlphaDEX,0.07779979,-0.03327386,-0.03327386,-0.03327386,-0.17082352,-0.56641493,-0.56641493,9.28955078,6.53260352,8.67929109,8.73208647,-0.25623886,1.0254105,0.6911051
TERN,"Terns Pharmaceuticals, Inc.",-0.55658627,-0.1242236,-0.1242236,-0.1242236,-0.74074074,1.64348925,1.64348925,-21.021611,14.20454545,329.94652406,-22.91466922,58.26771654,0.42115963,4.38931298
SFBS,"ServisFirst Bancshares, Inc.",0.05934718,0.05934718,-0.11108643,-0.11108643,-0.22192632,0.76199014,0.76199014,-2.13321724,-10.53329796,-21.91733241,-3.03378864,-19.24320441,0.5369089,1.90301167
TRUP,"Trupanion, Inc.",-0.40772913,-0.40772913,-0.36357187,-0.36357187,-0.99568244,-1.97173268,-1.97173268,18.19903219,9.32087955,-12.13637785,14.72329998,-34.1846298,2.1822698,4.71099837
SPMD,SPDR Portfolio S&P 400 Mid Cap ETF,0.02197319,-0.08779631,-0.02328105,-0.02328105,-0.29569598,-0.78264661,-0.78264661,7.08470588,5.79033008,3.76424989,6.38382422,2.61781285,0.9473458,1.05450549
GXC,SPDR S&P China ETF,-0.11140005,-0.11140005,-0.18002924,-0.18002924,-0.33692601,-3.32182531,-3.32182531,13.28471159,38.94177493,9.85014231,10.2731677,-9.59374682,0.34736642,4.08070732
APGN,"Apexigen, Inc.",-0.54945055,-0.54945055,-0.54945055,-1.09289617,-1.09289617,-8.12182741,-8.12182741,165.39589443,-20.96069869,-88.6875,158.57142857,-81.9,2.892939,13.88888889
RBKB,"Rhinebeck Bancorp, Inc.",0.03152254,0.03152254,0.03152254,0.03152254,0.03152254,0.03152254,0.03152254,4.50054885,-6.20689655,1.38445154,5.65920467,-10.86142322,0.15909572,0.87184874
AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,0,0,-0.06144793,-0.06144793,-0.02285192,0.06861848,0.06861848,0.67886319,-3.76154861,-4.66332534,1.36700649,-6.23660523,0.07227544,0.34340659
JFU,9F Inc.,2.16933638,2.16933638,-1.22123894,-1.22123894,-1.22123894,-0.78222222,-0.78222222,27.56571429,1.47272727,-71.05665759,11.67583792,-77.45961228,0.6726337,9.65517241
TCBI,"Texas Capital Bancshares, Inc.",-0.09534403,-0.12708499,-0.03180156,-0.03180156,-0.23801968,-0.69499289,-0.69499289,4.24473553,4.36586985,7.26838423,3.90018179,5.0196275,0.7366297,1.18003508
LBAI,"Lakeland Bancorp, Inc.",-0.0533049,-0.13315579,-0.10655301,-0.10655301,-0.47770701,-1.2118019,-1.2118019,6.47359455,0.53619303,19.19898284,5.10089686,-0.68855932,0.41693202,2.15285253
FCG,First Trust Natural Gas ETF,-0.02010859,-0.16064257,-0.04020909,-0.04020909,-0.2807862,-2.433281,-2.433281,1.42798858,-10.54336092,0.85192698,2.76973956,29.008822,0.94365776,2.53521127
HYDB,iShares High Yield Bond Factor ETF,0.02226676,0.02226676,0.02226676,-0.04116737,-0.04116737,-0.35492458,-0.35492458,3.11100501,2.39343515,-2.13507625,2.44013683,-9.85350191,0.40278074,0.37853485
VFH,Vanguard Financials ETF,0.04532026,-0.0794101,-0.07374213,-0.07374213,-0.30560272,-0.27173913,-0.27173913,6.46681978,4.65779468,7.41463415,5.71291407,-5.75647336,1.0064906,0.75119508
VMOT,Alpha Architect Value Momentum Trend ETF,0.00124071,0.00124071,0.00124071,-0.24752475,-0.24752475,-0.0892503,-0.0892503,-0.82034454,-8.37438424,1.51133501,-0.24752475,-0.61611433,0.0517748,0.82987552
IBDO,iShares iBonds Dec 2023 Term Corporate ETF,0,0,0.00716042,0.00716042,0.03541429,0.07961783,0.07961783,0.43947263,0.88282504,0.23923445,0.35928144,-1.56617071,0.02689755,0.07961783
XBI,SPDR Series Trust SPDR S&P Biotech ETF,0.01153403,-0.18418326,-0.19567219,-0.19567219,-0.76676585,-2.99809822,-2.99809822,4.46987952,4.46862086,4.48246777,3.31228405,1.34408602,0.993207,3.12644209
TDSC,Cabana Target Drawdown 10 ETF,-0.04468275,-0.04468275,-0.08932559,-0.08932559,-0.26749889,-0.75421473,-0.75421473,1.26754187,-1.62708883,-3.99141631,1.27304335,-12.2745098,0.25744793,0.75994636
JNJ,Johnson & Johnson,0.01854141,-0.08951999,-0.16348438,-0.16348438,-0.42450186,-3.78309457,-3.78309457,-8.36926125,-7.0058026,-6.19200232,-8.11438465,-5.26413438,0.2813858,4.24294904
FRBA,First Bank,0,0.2247191,0.2247191,0.2247191,0.2247191,-0.5204461,-0.5204461,-2.76162791,-15.8490566,-11.41654088,-3.60230548,-6.10526316,0.5979553,1.8490566
IVOG,Vanguard S&P Mid-Cap 400 Growth ETF,-0.23316295,-0.23316295,-0.23316295,-0.23316295,-0.23316295,-0.51975633,-0.51975633,5.12682252,2.18726678,-0.26849067,4.33763189,-0.8190784,1.0431952,0.95314607
FDM,First Trust DJ Select MicroCap ETF,-0.11943354,-0.11943354,-0.11943354,-0.11943354,-0.18755328,-0.25795943,-0.25795943,5.48755106,2.11058782,0.13684571,4.72271914,0.27406646,0.772423,0.6491288
ESGB,IQ MacKay ESG Core Plus Bond ETF,0.04668534,0.04668534,0.04668534,0.04668534,0.04668534,-0.03638433,-0.03638433,3.77723971,5.56650246,-4.00637867,3.02884615,-11.81178833,0.20220086,0.03639757
KXIN,Kaixin Auto Holdings,2.35658177,2.33222275,2.4053346,2.68705761,2.68705761,7.5,7.5,46.65757162,-19.7761194,-64.46280992,38.70967742,-55.74310416,-0.14149071,11.64974619
INDF,Nifty India Financials ETF,0.79676118,0.79676118,0.79676118,-0.90295608,-0.90295608,1.0587281,1.0587281,-1.99186263,-3.32280053,-5.39250826,-3.66130529,-9.98179191,0.58047414,1.05598706
GABF,Gabelli ETFs Trust Gabelli Financial Services Opportunities ETF,2.23034735,2.23034735,2.23034735,2.23034735,2.23034735,1.70342322,1.70342322,12.8748365,8.49825378,7.74566474,11.94298755,11.3544944,0.9859336,1.6748927
EMLP,First Trust North American Energy Infrastructure Fund,0.00073395,-0.00036697,-0.00036697,-0.00036697,-0.38894149,-0.87340851,-0.87340851,2.09778943,0.92555556,-1.44701627,2.02134032,9.13055667,0.6438514,1.02790015
WEED,Listed Funds Trust Roundhill Cannabis ETF,0.37428404,0.37428404,0.37428404,0.37428404,0.85280152,-0.42194884,-0.42194884,-11.26948849,-40.86971047,-47.1125498,-12.66611842,-65.56485084,1.1750762,1.28015195
QH,Quhuo Limited - American Depository Shares,-1.01694915,-1.01694915,-1.01694915,-1.01694915,1.38888889,-2.66666667,-2.66666667,21.66666667,5.79710145,-56.12980769,20.66115702,-81.67180735,1.6361591,8.56428571
HEGD,Swan Hedged Equity US Large Cap ETF,-0.22761111,-0.22761111,-0.22761111,-0.22761111,-0.1427348,-0.625,-0.625,1.89338771,-1.63104612,-0.11422045,1.7452007,-5.10037982,0.44093126,0.91480846
IWB,iShares Russell 1000 ETF,0.01805054,-0.06763154,-0.0270636,-0.0270636,-0.31034948,-1.07565276,-1.07565276,5.28215846,3.05481936,-2.18887908,4.73490218,-7.3759873,1.0197463,1.1192851
CHIH,Global X Funds Global X MSCI China Health Care ETF,-0.00106665,-0.00106665,-0.00106665,-0.74060349,-0.74060349,-3.08573378,-3.08573378,13.39848924,31.30322129,17.33479349,11.67421084,6.35337493,0.46383646,3.29471436
GWX,SPDR S&P International SmallCap ETF,-0.04738588,-0.03285898,-0.09472687,-0.09472687,-0.34645669,-1.00125156,-1.00125156,7.58245495,15.68555759,3.43249428,6.67565745,-6.94117647,0.7561235,1.011378
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,-0.0056993,-0.0056993,-0.02849003,-0.02849003,-0.11852564,-0.9874732,-0.9874732,3.71793356,10.08155583,0.70592287,2.49415888,-16.45081421,0.41328773,1.02610877
ASEA,Global X FTSE Southeast Asia ETF,0.14834434,0.14834434,-0.12698413,-0.12698413,-0.12698413,-0.44303797,-0.44303797,5.28781794,10.46348315,11.2446959,4.79680213,6.0687795,0.4651724,0.59401402
BBRE,JPMorgan BetaBuilders MSCI U.S. REIT ETF,-0.11258726,-0.11258726,-0.11258726,-0.21583163,-0.21583163,-0.98214286,-0.98214286,8.7254902,7.37020453,-5.50644371,7.95814067,-10.6815665,0.9073763,1.01442741
PPLT,abrdn Physical Platinum Shares ETF,-0.0596611,0.08550663,0.06411626,0.06411626,-0.2556455,-0.22376132,-0.22376132,-5.6809025,6.10764873,11.87574671,-6.04996488,0.77486009,0.348957,0.83583369
MEM,Matthews International Funds Matthews Emerging Markets Equity Active ETF,0,0,-0.10626993,-1.32960112,-2.55701451,-2.6081671,-2.6081671,6.65012707,14.0776699,7.6730405,6.25470987,13.66384522,0.6538149,2.67801418
BJAN,Innovator U.S. Equity Buffer ETF - January,-0.0433965,-0.0433965,-0.11564036,-0.23072547,-0.23072547,-0.70155572,-0.70155572,4.57021792,3.47409404,0.81704114,4.19179735,-0.57553957,0.74918115,0.7065123
CRKN,Crown Electrokinetics Corp.,0.03497726,0.03497726,0,0,0.03532716,-0.38314176,-0.38314176,51.1627907,7.9245283,-68.70897155,55.85831063,-89.52380952,1.4868932,5.77267838
AAAU,Goldman Sachs Physical Gold ETF Shares,0.02619859,0.02095777,0,0,0.0524109,-0.15638157,-0.15638157,5.52791598,16.47345943,8.77492877,4.48823207,7.67061478,0.15023741,0.44607715
TEDU,"Tarena International, Inc.",-7.0555379,-7.06020067,-7.06020067,-7.06020067,-7.06020067,-0.91281868,-0.91281868,19.01070664,19.01070664,1.23497268,21.88157895,189.46875,-0.11186704,8.01828002
BBSC,JPMorgan BetaBuilders U.S. Small Cap Equity ETF,-0.01763668,-0.908932,-0.908932,-0.908932,-0.908932,-0.908932,-0.908932,8.84069018,3.37345004,0.01764291,9.39411599,-0.08812125,0.9879695,0.91726936
BSMT,Invesco BulletShares 2029 Municipal Bond ETF,0.02511718,0.02511718,0.02511718,0.02511718,0.02511718,0.10992757,0.10992757,2.62236082,7.63078333,-0.60998308,2.37821351,-7.31439842,0.1670208,0.25117178
BFIT,Global X Health & Wellness ETF,-1.76116838,-1.76116838,-1.76116838,-1.76116838,-1.76116838,-1.50732127,-1.50732127,9.1646778,22.23409941,6.2732342,8.03023146,-8.55657737,0.81547767,1.57480315
GRCL,Gracell Biotechnologies Inc.,0.23474178,-0.23364486,-0.23364486,-0.23364486,-0.69767442,-1.15740741,-1.15740741,-7.17391304,-32.00636943,-40.85872576,-7.17391304,-35.88588589,-0.74422526,9.54773869
SPYC,Simplify Exchange Traded Funds Simplify US Equity PLUS Convexity ETF,-0.20781427,-0.20781427,-0.20781427,-0.20781427,-0.54307116,-1.23332813,-1.23332813,4.67087111,1.50993884,-7.05285264,4.1372549,-13.27931864,0.86901516,1.24872905
RXO,"RXO, Inc.",0,0.00282494,0.02825657,0.02825657,1.60734788,-1.99335548,-1.99335548,2.90697674,-12.59259259,-19.54545455,2.66821346,-19.54545455,2.5929565,4.03225806
PY,Principal Value ETF,-0.35540003,-0.35540003,-0.35540003,-0.35540003,-0.35540003,-0.46439187,-0.46439187,2.34945769,2.27143904,2.89995084,1.87320516,-0.45255648,0.8316199,0.64333954
VSS,Vanguard FTSE All-Wld ex-US SmCp Idx ETF,-0.02707581,-0.04782401,-0.08118347,-0.08118347,-0.25034219,-1.1420414,-1.1420414,7.77161755,12.63596625,2.68767377,6.53846154,-9.3141267,0.75257796,1.15523466
IVE,iShares S&P 500 Value ETF,0.02609944,-0.07821666,-0.02615102,-0.02615102,-0.31861629,-0.7510035,-0.7510035,5.67312332,6.14873286,5.81170624,4.83484921,2.21362848,0.8428139,0.78944278
STXG,Strive 1000 Growth ETF,-0.03745318,-0.3360717,-0.3360717,-0.3360717,-0.3360717,-1.22680088,-1.22680088,6.17729898,4.2578125,4.2578125,7.27491961,4.2578125,1.1117231,1.24203822
NUDM,Nuveen ESG International Developed Markets Equity ETF,0,0.07087172,0.18731907,0.18731907,-0.14144272,-0.49330514,-0.49330514,9.45736434,17.764804,8.19923372,7.74513544,-2.62068966,0.8043705,0.7904297
FXD,First Trust Cons. Discret. AlphaDEX,0.01485057,-0.04063087,-0.04063087,-0.04063087,-0.17046507,-0.11494253,-0.11494253,11.84969898,11.57175399,8.77851807,10.67789647,-2.12897366,1.067542,1.30890052
DIEM,Franklin Emerging Market Core Dividend Tilt Index ETF,-1.08433735,-1.08433735,-1.08433735,-1.08433735,-1.08433735,-1.51387923,-1.51387923,9.51680102,20.41065754,4.18781726,8.83782589,-16.19598503,0.5514656,1.53714982
HTBK,Heritage Commerce Corp,0.08347245,0.08597878,0.25083612,0.25083612,0.67170445,0.50293378,0.50293378,-7.76923077,-16.15384615,2.30375427,-7.69822941,-1.8018018,0.41775015,2.08599404
MCBC,Macatawa Bank Corporation,-0.03636694,0,0,0,0.36513008,5.51823417,5.51823417,-0.31731641,2.75700935,12.65368852,-0.94594595,20.55921053,0.24594343,6.06557377
XJUN,FT Cboe Vest U.S. Equity Enhance & Moderate Buffer ETF - June,0.06331117,0.06331117,0.06331117,0.07566619,0.07566619,-0.28391167,-0.28391167,3.13550197,4.49586777,3.23318093,3.09849967,5.63533253,0.34245455,0.53885018
ASLN,ASLAN Pharmaceuticals Limited,0,0,0,0,3.68115942,-3.96026312,-3.96026312,98.72222222,78.85,49.04166667,84.3814433,-20.51111111,1.8027145,9.54411765
FCPI,Fidelity Stocks for Inflation ETF,0.09445844,0.09445844,-0.01037955,0,0,-0.71830106,-0.71830106,2.71405493,-0.65625,0.95268339,2.44924267,-0.40726817,0.88401043,0.85012594
GHG,GreenTree Hospitality Group Ltd.,0,1.41509434,1.41509434,1.41509434,-1.14942529,-3.80313199,-3.80313199,15.90296496,68.62745098,9.13705584,17.4863388,-16.34241245,0.3350368,10.30772648
TECB,iShares U.S. Tech Breakthrough Multisector ETF,-0.09868421,-0.09868421,0.03260859,-0.16436555,-0.16436555,-1.71521036,-1.71521036,11.16561004,6.63623596,-4.21069232,9.44144144,-13.35235378,1.2889855,1.77832089
DRIV,Global X Autonomous & Electric Vehicles ETF,-0.03541711,-0.03541711,-0.09339577,-0.09339577,-0.49272174,-1.85714286,-1.85714286,17.89984902,7.70896552,-3.98893443,15.51627219,-12.52165795,1.2906988,2.18278175
MCY,Mercury General Corporation,0.05819028,0.08731083,0.08731083,0.08731083,-0.17416546,-0.60693642,-0.60693642,0.55555556,17.81431997,-7.82632002,0.43808411,-35.59925094,0.3139841,2.06442167
DVYE,iShares Emerging Markets Dividend Index Fund Exchange Traded Fund,0.07716049,0,-0.03853565,-0.03853565,-0.15396459,-1.03014117,-1.03014117,7.54560531,11.61790017,2.69200317,6.74897119,-32.00524246,0.5377869,1.11882716
CHIR,Global X Funds Global X MSCI China Real Estate ETF,1.26582278,1.26582278,1.26582278,1.26582278,-4,-3.61445783,-3.61445783,12.12124043,61.36514916,8.25439783,9.09090909,-30.43841191,0.62428874,5.68760611
IRBA,Litman Gregory Funds Trust iMGP RBA Responsible Global Allocation ETF,-0.10775862,-0.10775862,-0.10775862,-0.10775862,-0.10775862,-0.10991142,-0.10991142,4.52018807,8.1503605,-0.32258065,4.27446569,-8.57988166,0.50452983,0.11003236
IHAK,iShares Cybersecurity and Tech ETF,-0.09652854,-0.09652854,0.01873327,0.01873327,-0.4548683,-1.47539543,-1.47539543,1.86644458,-7.2102069,-9.74966461,0.79802218,-11.48342105,1.1078407,1.54669839
CSIQ,Canadian Solar Inc.,-0.06176652,-0.22200296,0.39712087,0.39712087,-0.88213673,-0.91799266,-0.91799266,30.98705502,15.64285714,10.52703441,28.57369759,64.13219789,0.9865738,4.92805297
LKFN,Lakeland Financial Corporation,0.05159515,0.05159515,-0.02864099,-0.02864099,-0.15732265,2.60141093,2.60141093,-4.3305468,-15.5353902,-6.92,-4.36986301,-12.68292683,0.37864867,3.48581464
MVBF,MVB Financial Corp.,-0.36248301,-0.36248301,-0.85662759,-0.6326254,-0.6326254,0.96418733,0.96418733,-0.13623978,-11.89903846,-34.20088031,1.010565,-42.92758889,0.5592379,3.18086835
FDG,American Century Focused Dynamic Growth ETF,0.07050943,0.07050943,0.05287275,0.05287275,-0.2810469,-1.53704198,-1.53704198,9.42559753,2.50993138,-6.53605532,9.29919137,-13.98484848,1.3281382,1.63264587
ISVL,iShares Trust iShares International Developed Small Cap Value Factor ETF,-0.09538168,-0.09538168,-0.09538168,-0.09538168,-0.09538168,-0.71399086,-0.71399086,7.6995028,17.68756796,6.45657313,6.8791742,-3.84957062,0.80381197,0.71912535
FLSP,Franklin Systematic Style Premia ETF,-0.47460845,-0.47460845,-0.47460845,-0.47460845,-0.47460845,0.57553957,0.57553957,-1.27118644,-3.63051471,-1.0989011,-0.04766444,-2.51046025,0.03571768,1.04911779
PFFR,ETFIS Series Trust I ETF,0.21242698,0.21242698,0.21242698,0.21242698,0.21242698,0.47441816,0.47441816,12.72401434,15.34229829,-9.71291866,12.12121212,-17.52622378,0.5058624,1.06666667
BZQ,ProShares UltraShort MSCI Brazil Capped,-0.05714286,-0.05714286,0.34423408,0.34423408,0,0.45950603,0.45950603,-14.22265817,-3.31674959,-35.81651376,-20.93128391,-38.97418004,-1.2476759,2.354106
TYDE,"Cryptyde, Inc.",0.2,0.14992504,-0.19920319,-0.19920319,0.25012506,-3.2351521,-3.2351521,4.53834116,-64.21428571,-82.42105263,6.08787718,-98.51445515,0.5560665,12.04188482
EWN,iShares MSCI Netherlands Index Fund,-0.03590664,-0.03590664,0.04791567,0.04791567,-0.28653295,-1.60226202,-1.60226202,12.13748657,25.14234342,10.97528568,9.26216641,-6.19946092,1.1807303,1.72554716
LIPO,Lipella Pharmaceuticals Inc.,0.81632653,0.81632653,0.81632653,2.91237865,2.91237865,2.48962656,2.48962656,-21.08626198,-64.81481481,-64.81481481,-26.92307692,-64.81481481,7.2768526,5.04201681
LDEM,iShares ESG MSCI EM Leaders ETF,0.15413613,0.15413613,0.17511521,0.17511521,-1.15006201,-1.41496599,-1.41496599,12.18296974,17.56047198,3.62666008,7.73507547,-14.12533669,0.6001291,1.78346622
FCUS,Tidal ETF Trust II Pinnacle Focused Opportunities ETF,-0.93889925,-0.93889925,-0.93889925,-0.93889925,-0.93889925,-0.90284712,-0.90284712,5.86478983,6.78079437,6.78079437,7.7526813,6.78079437,1.6273143,0.91107271
VONG,Vanguard Russell 1000 Growth ETF,0,-0.06790019,0,0,-0.32170674,-1.37376445,-1.37376445,6.80333817,1.71043538,-6.54072075,6.0911876,-13.32449941,1.1748685,1.49634416
BUFD,FT Cboe Vest Fund of Deep Buffer ETF,-0.04960317,-0.04960317,-0.00049628,-0.00049628,-0.0595179,-0.29688273,-0.29688273,2.44026436,1.9221042,0.21734481,2.23236936,-2.56286267,0.38491848,0.41828117
DFSU,Dimensional US Sustainability Core 1 ETF,-0.02183324,-0.02183324,-0.02183324,-0.02183324,-0.25912379,-0.71327103,-0.71327103,6.53937182,7.26655897,7.26655897,5.56120827,7.26655897,1.1111696,1.77264375
BSEA,ETFMG Breakwave Sea Decarbonization Tech ETF,1.4460009,1.4460009,1.4460009,1.4460009,1.4460009,0.35134144,0.35134144,9.44759435,9.51219512,-0.61314386,9.62181694,7.19111531,0.79691374,0.35011136
BSMV,Invesco BulletShares 2031 Municipal Bond ETF,0,0,0,0,0.04653327,0.11641444,0.11641444,3.48977136,9.47046843,0.40629524,3.117506,-10.78875191,0.23420134,0.25593299
BNDW,Vanguard Total World Bond ETF,-0.00727643,-0.00727643,-0.01949845,-0.01949845,0.0582496,-0.24680604,-0.24680604,2.47576435,2.78234854,-3.98267188,1.65704986,-10.92818253,0.1296498,0.3058104
IQDG,WisdomTree International Quality Dividend Growth Fund,0.02839021,-0.00181159,0.00241556,0.00241556,-0.15916943,-0.42273001,-0.42273001,8.19797452,17.31987248,5.74521073,7.2172224,-8.83732453,0.89732707,0.66394481
FULT,Fulton Financial Corporation,-0.0617284,-0.0617284,-0.15417823,-0.15417823,-0.24645718,0.0618047,0.0618047,-3.80273321,-11.33625411,-0.67484663,-4.03082395,-9.24887892,0.6030932,1.43034826
GVIP,Goldman Sachs Hedge Industry VIP ETF,0,0,0,0,0.01319609,-1.30109612,-1.30109612,9.19175911,4.45148842,-2.83196301,8.03991447,-13.83583447,1.1204592,1.33161784
CRIT,Exchange Traded Concepts Trust Optica Rare Earths & Critical Materials ETF,0.87989441,0.87989441,0.87989441,-1.41874463,-1.41874463,-1.44840332,-1.44840332,15.45006898,15.7496214,19.17879418,15.34205231,-7.4331989,1.0302489,2.3625165
DFJ,WisdomTree Japan SmallCap Fund,-0.1590325,-0.1590325,-0.1590325,-0.1590325,0.08304289,0.07288243,0.07288243,4.56761331,15.64489582,6.76495312,3.90937697,-2.21379923,0.45999497,0.3229626
CANG,Cango Inc.,0,0,0,0,-1.35135135,-1.35135135,-1.35135135,11.62079511,-41.83266932,-45.92592593,12.30769231,-54.08805031,-0.4299756,4.13793103
ENTR,ERShares Entrepreneurs ETF,0.34644204,0.34644204,0.34644204,1.27572428,1.27572428,-1.86156825,-1.86156825,13.89522408,7.5583801,-7.75523203,11.52707951,-16.83593109,1.3209541,2.24989359
NSTS,"NSTS Bancorp, Inc.",0.00093898,0.00093898,0.00093898,0.00093898,0.00093898,0.37700283,0.37700283,5.13326752,0.67685094,-3.24690663,5.13326752,-11.39767055,0.06166646,0.85227273
HBCP,"Home Bancorp, Inc.",-0.65772165,-0.65772165,-0.65772165,0.80085424,0.80085424,-0.60542248,-0.60542248,-5.67074694,-12.30840687,-1.58978369,-6.04628017,-4.87466935,0.43411806,2.24239188
HUM,Humana Inc.,0.02876456,-0.10669512,-0.07594105,-0.07594105,-0.81491291,1.07330441,1.07330441,-4.94543041,-12.36116861,1.39747995,-4.20667401,27.94260636,0.35197082,2.91713118
VOO,Vanguard S&P 500 ETF,0.01325886,-0.08156355,-0.03011085,-0.03011085,-0.30840541,-1.07007804,-1.07007804,4.99231514,2.88678772,-2.2031337,4.4450296,-7.27464683,1.000541,1.11728814
EWA,iShares MSCI Australia Index Fund,0,-0.04048583,0,0,-0.30284676,-1.00240577,-1.00240577,11.06612686,15.91549296,9.87983979,12.43169399,10.07579135,0.87651366,1.0534846
MSTB,LHA Market State Tactical Beta ETF,-0.46581197,-0.46581197,-0.46581197,-0.46581197,-0.46581197,-1.19514076,-1.19514076,4.14674797,-0.31089494,-4.33121733,3.14049919,-14.06284591,0.84989697,1.24951191
GNMA,iShares GNMA Bond ETF,0.05579112,0.04016333,0.04016333,0.04016333,0.08169935,-0.35559507,-0.35559507,3.05711987,4.55923507,-3.24773414,2.22298222,-8.5,0.16879973,0.43885496
SAL,"Salisbury Bancorp, Inc.",-1.23966942,-1.23966942,-1.23966942,-1.23966942,1.04779412,0.75146628,0.75146628,-12.46815287,0.16399417,17.70877944,-11.50998068,3.21066466,0.30915016,2.0010915
USDU,WisdomTree Bloomberg U.S. Dollar Bullish Fund,-0.03888025,-0.03888025,-0.03693695,-0.03693695,0.0778513,0.23391813,0.23391813,-1.30518234,-13.28836425,-8.86210564,-1.68260038,-2.94450736,-0.18486102,0.39032006
SLGL,Sol-Gel Technologies Ltd.,0,0,-1.04166667,-5,-5.84737364,-7.94573643,-7.94573643,4.16895107,-5.97224697,-13.94927536,2.15053763,-28.49508498,0.41836596,11.68831169
BON,Bon Natural Life Limited,5.41256067,5.78597786,5.39705882,5.39705882,5.40480918,22.51282051,22.51282051,35.57173934,-7.52258065,-21.02479339,27.98214286,-58.33139535,-0.07912394,28.46153846
BUYZ,Franklin Disruptive Commerce ETF,-1.37281739,-1.37281739,-1.37281739,-1.37281739,-1.37281739,-1.56836611,-1.56836611,14.87922705,8.04179918,-3.17589577,14.65766635,-21.12769486,1.3740165,1.59335576
OCFC,OceanFirst Financial Corp.,-0.02148228,-0.12875536,-0.17160017,-0.17160017,-0.51303976,-0.2571796,-0.2571796,9.50588235,3.88392857,12.63310745,8.78915381,0.17219113,0.48733136,1.57940286
NBCT,Neuberger Berman Carbon Transition Infrastructure ETF,0.53322395,0.53322395,0.53322395,0.53322395,0.53322395,-0.12631922,-0.12631922,4.21006981,9.47731394,-0.60545109,5.28350515,-2.93069307,0.37774956,0.12647899
